EX_Id,GA_Id,DisplayOrder,Type,Name,Path,EA,Data
2100,1474,0,1,"Original Tape","Tapes\c\Chuckie_Egg.zip",0,"1|~|0"
2101,1495,0,1,"Original Tape","Tapes\c\Citadel.zip",0,"1|~|0"
2102,1498,0,1,"Original Tape","Tapes\c\City_Fighter.zip",0,"1|~|0"
2103,1505,0,1,"Original Tape","Tapes\c\CJ_in_the_USA.zip",0,"1|~|0"
2104,1519,0,1,"Original Tape","Tapes\c\Cliff_Hanger.zip",0,"1|~|0"
2105,1533,0,1,"Original Tape","Tapes\c\Cluedo.zip",0,"1|~|0"
2106,1541,0,1,"Original Tape","Tapes\c\Cobra.zip",0,"1|~|0"
2107,1544,0,1,"Original Tape","Tapes\c\Code_Hunter.zip",0,"1|~|0"
2108,1546,0,1,"Original Tape","Tapes\c\Codename-Mat_II.zip",0,"1|~|0"
2109,1565,0,1,"Original Tape","Tapes\c\Colony.zip",0,"1|~|0"
2110,1577,0,1,"Original Tape","Tapes\c\Colossal_Adventure.zip",0,"1|~|0"
2111,13566,0,1,"Original Tape","Tapes\c\Colossal_Cave_Adventure.zip",0,"1|~|0"
2112,1579,0,1,"Original Tape","Tapes\c\Colossus_Chess_4.zip",0,"1|~|0"
2113,1590,0,1,"Original Tape","Tapes\c\Combat_Lynx.zip",0,"1|~|0"
2114,1591,0,1,"Original Tape","Tapes\c\Combat_School.zip",0,"1|~|0"
2115,1602,0,1,"Original Tape","Tapes\c\Commando.zip",0,"1|~|0"
2116,1660,0,1,"Original Tape","Tapes\c\Convoy_Raider.zip",0,"1|~|0"
2117,1679,0,1,"Original Tape","Tapes\c\Cops_and_Robbers.zip",0,"1|~|0"
2118,1694,0,1,"Original Tape","Tapes\c\Cosmic_Causeway.zip",0,"1|~|0"
2119,1703,0,1,"Original Tape","Tapes\c\Cosmic_Split.zip",0,"1|~|0"
2120,1705,0,1,"Original Tape","Tapes\c\Cosmonut.zip",0,"1|~|0"
2121,1708,0,1,"Original Tape","Tapes\c\Count_Duckula.zip",0,"1|~|0"
2122,1712,0,1,"Original Tape","Tapes\c\Countdown_to_Meltdown.zip",0,"1|~|0"
2123,1720,0,1,"Original Tape","Tapes\c\Cowboy_Kidz.zip",0,"1|~|0"
2124,1722,0,1,"Original Tape","Tapes\c\Crack_Down.zip",0,"1|~|0"
2125,1724,0,1,"Original Tape","Tapes\c\Crack-Up.zip",0,"1|~|0"
2126,1746,0,1,"Original Tape","Tapes\c\Crazy_Balloon.zip",0,"1|~|0"
2127,1749,0,1,"Original Tape","Tapes\c\Crazy_Cars.zip",0,"1|~|0"
2128,15674,0,1,"Original Tape","Tapes\c\Crazy_Cars_II.zip",0,"1|~|0"
2129,1753,0,1,"Original Tape","Tapes\c\Crazy_Coaster.zip",0,"1|~|0"
2130,1754,0,1,"Original Tape","Tapes\c\Crazy_Comets.zip",0,"1|~|0"
2131,1765,0,1,"Original Tape","Tapes\c\Crazy_Kong_64.zip",0,"1|~|0"
2132,15921,0,1,"Original Tape","Tapes\c\Crazy_Men.zip",0,"1|~|0"
2133,1786,0,1,"Original Tape","Tapes\c\Creatures.zip",0,"1|~|0"
2134,1792,0,1,"Original Tape","Tapes\c\Cricket_64.zip",0,"1|~|0"
2135,9830,0,1,"Original Tape","Tapes\c\Cricket-Crazy.zip",0,"1|~|0"
2136,1805,0,1,"Original Tape","Tapes\c\Critical_Mass.zip",0,"1|~|0"
2137,1821,0,1,"Original Tape","Tapes\c\Crossfire.zip",0,"1|~|0"
2138,1846,0,1,"Original Tape","Tapes\c\Crystal_Castles.zip",0,"1|~|0"
2139,1851,0,1,"Original Tape","Tapes\c\Crystals_of_Carus_The.zip",0,"1|~|0"
2140,1865,0,1,"Original Tape","Tapes\c\Cuddly_Cuburt.zip",0,"1|~|0"
2141,1870,0,1,"Original Tape","Tapes\c\Cup_Football.zip",0,"1|~|0"
2142,1874,0,1,"Original Tape","Tapes\c\Curse_Of_Sherwood_The.zip",0,"1|~|0"
2143,1881,0,1,"Original Tape","Tapes\c\Cuthbert_in_the_Jungle.zip",0,"1|~|0"
2144,1891,0,1,"Original Tape","Tapes\c\Cyberdyne_Warrior.zip",0,"1|~|0"
2145,1896,0,1,"Original Tape","Tapes\c\Cybernoid_II.zip",0,"1|~|0"
2146,1898,0,1,"Original Tape","Tapes\c\Cybertron_Mission.zip",0,"1|~|0"
2147,1907,0,1,"Original Tape","Tapes\c\Cybotron.zip",0,"1|~|0"
2148,1915,0,1,"Original Tape","Tapes\c\Cyforce_One.zip",0,"1|~|0"
2149,1928,0,1,"Original Tape","Tapes\d\Daley_Thompson's_Decathlon.zip",0,"1|~|0"
2150,1930,0,1,"Original Tape","Tapes\d\Daley_Thompson's_Olympic_Challenge.zip",0,"1|~|0"
2151,1931,0,1,"Original Tape","Tapes\d\Daley_Thompson's_Super-Test.zip",0,"1|~|0"
2152,1935,1,1,"Original Tape","Tapes\d\Dam_Busters_The.zip",0,"1|~|0"
2153,1944,0,1,"Original Tape","Tapes\d\Dan_Dare.zip",0,"1|~|0"
2154,14265,0,1,"Original Tape","Tapes\d\Dan_Dare_(Spanish).zip",0,"1|~|0"
2155,1945,0,1,"Original Tape","Tapes\d\Dan_Dare_II.zip",0,"1|~|0"
2156,14589,0,1,"Original Tape","Tapes\d\Dancing_Feats.zip",0,"1|~|0"
2157,1949,0,1,"Original Tape","Tapes\d\Dandy.zip",0,"1|~|0"
2158,1969,0,1,"Original Tape","Tapes\d\Dark_Fusion.zip",0,"1|~|0"
2159,1972,0,1,"Original Tape","Tapes\d\Dark_Side.zip",0,"1|~|0"
2160,2023,0,1,"Original Tape","Tapes\d\Deactivators.zip",0,"1|~|0"
2161,2025,0,1,"Original Tape","Tapes\d\Dead_or_Alive.zip",0,"1|~|0"
2162,2028,0,1,"Original Tape","Tapes\d\Deadenders.zip",0,"1|~|0"
2163,2046,0,1,"Original Tape","Tapes\d\Death_or_Glory.zip",0,"1|~|0"
2164,2049,0,1,"Original Tape","Tapes\d\Death_Star.zip",0,"1|~|0"
2165,2057,0,1,"Original Tape","Tapes\d\Decathlon.zip",0,"1|~|0"
2166,2080,0,1,"Original Tape","Tapes\d\Defender_64.zip",0,"1|~|0"
2167,2082,0,1,"Original Tape","Tapes\d\Defender_of_the_Crown.zip",0,"1|~|0"
2168,2083,0,1,"Original Tape","Tapes\d\Defenders_of_the_Earth.zip",0,"1|~|0"
2169,2092,0,1,"Original Tape","Tapes\d\Delta.zip",0,"1|~|0"
2170,2112,0,1,"Original Tape","Tapes\d\Denaris.zip",0,"1|~|0"
2171,2113,0,1,"Original Tape","Tapes\d\Denarius.zip",0,"1|~|0"
2172,2127,0,1,"Original Tape","Tapes\d\Desert_Fox.zip",0,"1|~|0"
2173,2133,0,1,"Original Tape","Tapes\d\Desolator.zip",0,"1|~|0"
2174,2197,0,1,"Original Tape","Tapes\d\Dinky_Doo.zip",0,"1|~|0"
2175,11979,0,1,"Original Tape","Tapes\d\Diosa_de_Cozumel.zip",0,"1|~|0"
2176,2217,0,1,"Original Tape","Tapes\d\Dizzy.zip",0,"1|~|0"
2177,2218,0,1,"Original Tape","Tapes\t\Treasure_Island_Dizzy.zip",0,"1|~|0"
2178,2219,0,1,"Original Tape","Tapes\f\Fantasy_World_Dizzy.zip",0,"1|~|0"
2179,2220,0,1,"Original Tape","Tapes\m\Magicland_Dizzy.zip",0,"1|~|0"
2180,2221,0,1,"Original Tape","Tapes\s\Spellbound_Dizzy.zip",0,"1|~|0"
2181,2223,0,1,"Original Tape","Tapes\d\Dizzy_-_Prince_of_the_Yolkfolk!.zip",0,"1|~|0"
2182,2224,0,1,"Original Tape","Tapes\d\Dizzy_-_Down_the_Rapids.zip",0,"1|~|0"
2183,2226,0,1,"Original Tape","Tapes\d\DJ_Puff's_Volcantic_Capers.zip",0,"1|~|0"
2184,8948,0,1,"Original Tape","Tapes\d\Dogfight_2187.zip",0,"1|~|0"
2185,2247,0,1,"Original Tape","Tapes\d\Dominator.zip",0,"1|~|0"
2186,2261,0,1,"Original Tape","Tapes\d\Donkey_Kong.zip",0,"1|~|0"
2187,2277,0,1,"Original Tape","Tapes\d\Double_Dragon.zip",0,"1|~|0"
2188,2278,0,1,"Original Tape","Tapes\d\Double_Dragon_II.zip",0,"1|~|0"
2189,2279,0,1,"Original Tape","Tapes\d\Double_Dragon_III.zip",0,"1|~|0"
2190,2283,0,1,"Original Tape","Tapes\d\Double_Take.zip",0,"1|~|0"
2191,2301,0,1,"Original Tape","Tapes\d\Draconus.zip",0,"1|~|0"
2192,2313,0,1,"Original Tape","Tapes\d\Dragon_Ninja.zip",0,"1|~|0"
2193,2314,0,1,"Original Tape","Tapes\d\Dragon_Skulle.zip",0,"1|~|0"
2194,2322,0,1,"Original Tape","Tapes\d\Dragon's_Lair_Part_II.zip",0,"1|~|0"
2195,2339,0,1,"Original Tape","Tapes\d\Drazen_Petrovic_Basketball.zip",0,"1|~|0"
2196,2351,0,1,"Original Tape","Tapes\d\Driller.zip",0,"1|~|0"
2197,2362,0,1,"Original Tape","Tapes\d\Dropzone.zip",0,"1|~|0"
2198,2364,0,1,"Original Tape","Tapes\d\Druid.zip",0,"1|~|0"
2199,2383,0,1,"Original Tape","Tapes\d\Duet.zip",0,"1|~|0"
2200,2422,0,1,"Original Tape","Tapes\d\Dynamite_Dux.zip",0,"1|~|0"
2201,2431,0,1,"Original Tape","Tapes\e\Eagle_Empire.zip",0,"1|~|0"
2202,2433,0,1,"Original Tape","Tapes\e\Eagles.zip",0,"1|~|0"
2203,2446,0,1,"Original Tape","Tapes\e\Eddie_Kidd_Jump_Challenge.zip",0,"1|~|0"
2204,2469,0,1,"Original Tape","Tapes\e\Elektrix.zip",0,"1|~|0"
2205,2471,0,1,"Original Tape","Tapes\e\Elidon.zip",0,"1|~|0"
2206,2472,0,1,"Original Tape","Tapes\e\Eliminator.zip",0,"1|~|0"
2207,2474,0,1,"Original Tape","Tapes\e\Elite.zip",0,"1|~|0"
2208,2475,0,1,"Original Tape","Tapes\e\Elite_(German).zip",0,"1|~|0"
2209,2495,0,1,"Original Tape","Tapes\e\Emlyn_Hughes_International_Soccer.zip",0,"1|~|0"
2210,2496,0,1,"Original Tape","Tapes\e\Empire.zip",0,"1|~|0"
2211,2500,0,1,"Original Tape","Tapes\e\Empire_Strikes_Back_The.zip",0,"1|~|0"
2212,2505,0,1,"Original Tape","Tapes\e\Encounter.zip",0,"1|~|0"
2213,2507,0,1,"Original Tape","Tapes\e\Enduro_Racer.zip",0,"1|~|0"
2214,2508,0,1,"Original Tape","Tapes\e\Endzone.zip",0,"1|~|0"
2215,2510,0,1,"Original Tape","Tapes\e\Energy_(Warrior).zip",0,"1|~|0"
2216,2521,0,1,"Original Tape","Tapes\e\Enigma_Force.zip",0,"1|~|0"
2217,2522,0,1,"Original Tape","Tapes\e\Enlightenment_-_Druid_II.zip",0,"1|~|0"
2218,2528,0,1,"Original Tape","Tapes\e\Entombed.zip",0,"1|~|0"
2219,2534,0,1,"Original Tape","Tapes\e\Equalizer_The.zip",0,"1|~|0"
2220,2535,0,1,"Original Tape","Tapes\e\Equinox.zip",0,"1|~|0"
2221,2540,0,1,"Original Tape","Tapes\e\Erebus.zip",0,"1|~|0"
2222,2558,0,1,"Original Tape","Tapes\e\Escape_from_the_Planet_of_the_Robot_Monsters.zip",0,"1|~|0"
2223,2574,0,1,"Original Tape","Tapes\e\ESWAT.zip",0,"1|~|0"
2224,2582,0,1,"Original Tape","Tapes\e\Eureka!.zip",0,"1|~|0"
2225,2587,0,1,"Original Tape","Tapes\e\European_5-a-Side.zip",0,"1|~|0"
2226,2596,0,1,"Original Tape","Tapes\e\Everyone's_a_Wally.zip",0,"1|~|0"
2227,2598,0,1,"Original Tape","Tapes\e\Evil_Dead_The.zip",0,"1|~|0"
2228,2603,0,1,"Original Tape","Tapes\e\Excaliba.zip",0,"1|~|0"
2229,2605,0,1,"Original Tape","Tapes\e\Exile.zip",0,"1|~|0"
2230,2607,0,1,"Original Tape","Tapes\e\Exodus.zip",0,"1|~|0"
2231,2617,0,1,"Original Tape","Tapes\e\Explorer.zip",0,"1|~|0"
2232,2619,0,1,"Original Tape","Tapes\e\Express_Raider.zip",0,"1|~|0"
2233,2630,0,1,"Original Tape","Tapes\f\F-15_Strike_Eagle.zip",0,"1|~|0"
2235,2655,0,1,"Original Tape","Tapes\f\Falcon_Patrol.zip",0,"1|~|0"
2236,2682,0,1,"Original Tape","Tapes\f\Fast_Food.zip",0,"1|~|0"
2237,2698,0,1,"Original Tape","Tapes\f\Fernandez_Must_Die.zip",0,"1|~|0"
2238,2704,0,1,"Original Tape","Tapes\f\Feud.zip",0,"1|~|0"
2239,2718,0,1,"Original Tape","Tapes\f\Fighter_Bomber.zip",0,"1|~|0"
2240,2721,0,1,"Original Tape","Tapes\f\Fighter_Pilot.zip",0,"1|~|0"
2241,2726,0,1,"Original Tape","Tapes\f\Fighting_Warrior.zip",0,"1|~|0"
2242,2742,0,1,"Original Tape","Tapes\f\Finders_Keepers.zip",0,"1|~|0"
2243,2755,0,1,"Original Tape","Tapes\f\Fire_Track.zip",0,"1|~|0"
2244,2761,0,1,"Original Tape","Tapes\f\Firefly.zip",0,"1|~|0"
2245,2763,0,1,"Original Tape","Tapes\f\Firelord.zip",0,"1|~|0"
2246,2767,0,1,"Original Tape","Tapes\f\Firequest.zip",0,"1|~|0"
2247,2756,0,1,"Original Tape","Tapes\f\FireTrap.zip",0,"1|~|0"
2248,2776,0,1,"Original Tape","Tapes\f\First_Strike.zip",0,"1|~|0"
2249,2782,0,1,"Original Tape","Tapes\f\Fist_II.zip",0,"1|~|0"
2250,2785,0,1,"Original Tape","Tapes\f\Five_a_Side.zip",0,"1|~|0"
2251,2792,0,1,"Original Tape","Tapes\f\Flak.zip",0,"1|~|0"
2252,2799,0,1,"Original Tape","Tapes\f\Flash_Gordon.zip",0,"1|~|0"
2253,2813,0,1,"Original Tape","Tapes\f\Flimbo's_Quest.zip",0,"1|~|0"
2254,2837,0,1,"Original Tape","Tapes\f\Flyerfox.zip",0,"1|~|0"
2255,2842,0,1,"Original Tape","Tapes\f\Flying_Feathers.zip",0,"1|~|0"
2256,2844,0,1,"Original Tape","Tapes\f\Flying_Shark.zip",0,"1|~|0"
2257,9765,0,1,"Original Tape","Tapes\f\Football_Frenzy.zip",0,"1|~|0"
2258,2850,0,1,"Original Tape","Tapes\f\Football_Manager.zip",0,"1|~|0"
2259,9559,0,1,"Original Tape","Tapes\f\Football_Manager_II.zip",0,"1|~|0"
2260,2859,0,1,"Original Tape","Tapes\f\Footballer_of_the_Year.zip",0,"1|~|0"
2261,2860,0,1,"Original Tape","Tapes\f\Footballer_of_the_Year_II.zip",0,"1|~|0"
2262,2864,0,1,"Original Tape","Tapes\f\Forbidden_Forest.zip",0,"1|~|0"
2263,2866,0,1,"Original Tape","Tapes\f\Force_One.zip",0,"1|~|0"
2264,2875,0,1,"Original Tape","Tapes\f\Formula_1_Simulator.zip",0,"1|~|0"
2265,2877,0,1,"Original Tape","Tapes\f\Fort_Apocalypse.zip",0,"1|~|0"
2266,2891,0,1,"Original Tape","Tapes\f\Fourth_Protocol_The.zip",0,"1|~|0"
2267,2895,0,1,"Original Tape","Tapes\f\Fox_Fights_Back!.zip",0,"1|~|0"
2268,2898,0,1,"Original Tape","Tapes\f\Frak!.zip",0,"1|~|0"
2269,2901,0,1,"Original Tape","Tapes\f\Frank_Bruno's_Boxing.zip",0,"1|~|0"
2270,2905,0,1,"Original Tape","Tapes\f\Frankie_Goes_to_Hollywood.zip",0,"1|~|0"
2271,2909,0,1,"Original Tape","Tapes\f\Frantic_Freddie.zip",0,"1|~|0"
2272,2914,0,1,"Original Tape","Tapes\f\Fred.zip",0,"1|~|0"
2273,2921,0,1,"Original Tape","Tapes\f\Freddy_Hardest.zip",0,"1|~|0"
2274,2943,0,1,"Original Tape","Tapes\f\Friday_the_13th.zip",0,"1|~|0"
2275,2956,0,1,"Original Tape","Tapes\f\Frogger_64.zip",0,"1|~|0"
2276,13929,0,1,"Original Tape","Tapes\f\Froschhuepfer.zip",0,"1|~|0"
2277,2966,0,1,"Original Tape","Tapes\f\Frost_Byte.zip",0,"1|~|0"
2278,2968,0,1,"Original Tape","Tapes\f\Fruit_Machine_Simulator.zip",0,"1|~|0"
2279,2969,0,1,"Original Tape","Tapes\f\Fruit_Machine_Simulator_II.zip",0,"1|~|0"
2280,2972,0,1,"Original Tape","Tapes\f\Fruity.zip",0,"1|~|0"
2281,13067,0,1,"Original Tape","Tapes\f\Fun_School_II_(for_6-8_year_olds).zip",0,"1|~|0"
2282,14268,0,1,"Original Tape","Tapes\f\Fun_School_II_(for_the_under_6's).zip",0,"1|~|0"
2283,2985,0,1,"Original Tape","Tapes\f\Fungus.zip",0,"1|~|0"
2284,3002,0,1,"Original Tape","Tapes\f\Future_Bike_Simulator.zip",0,"1|~|0"
2285,9833,0,1,"Original Tape","Tapes\g\Galactic_Games.zip",0,"1|~|0"
2286,3046,1,1,"Original Tape","Tapes\g\Game_Over.zip",0,"1|~|0"
2287,3053,0,1,"Original Tape","Tapes\g\Games_The_-_Summer_Edition.zip",0,"1|~|0"
2288,3054,0,1,"Original Tape","Tapes\g\Games_The_-_Winter_Edition.zip",0,"1|~|0"
2289,3061,0,1,"Original Tape","Tapes\g\Gandalf_the_Sorcerer.zip",0,"1|~|0"
2290,3066,0,1,"Original Tape","Tapes\g\Gaplus.zip",0,"1|~|0"
2291,3068,0,1,"Original Tape","Tapes\g\Garfield_-_Big_Fat_Hairy_Deal.zip",0,"1|~|0"
2292,3073,0,1,"Original Tape","Tapes\g\Gary_Lineker's_Hot_Shot.zip",0,"1|~|0"
2293,3081,0,1,"Original Tape","Tapes\g\Gauntlet.zip",0,"1|~|0"
2294,3083,0,1,"Original Tape","Tapes\g\Gauntlet_II.zip",0,"1|~|0"
2296,3106,0,1,"Original Tape","Tapes\g\Geoff_Capes_Strongman_Challenge.zip",0,"1|~|0"
2297,3116,0,1,"Original Tape","Tapes\g\Gerry_the_Germ.zip",0,"1|~|0"
2298,12008,0,1,"Original Tape","Tapes\g\Get_Ready_for_Number.zip",0,"1|~|0"
2299,3133,0,1,"Original Tape","Tapes\g\Ghostbusters.zip",0,"1|~|0"
2300,3134,1,1,"Original Tape","Tapes\g\Ghostbusters_II.zip",0,"1|~|0"
2301,3136,0,1,"Original Tape","Tapes\g\Ghosts'n_Goblins.zip",0,"1|~|0"
2302,3144,0,1,"Original Tape","Tapes\g\Ghouls'n'Ghosts.zip",0,"1|~|0"
2303,3152,0,1,"Original Tape","Tapes\g\Gilligans_Gold.zip",0,"1|~|0"
2304,3169,0,1,"Original Tape","Tapes\g\Glider_Rider.zip",0,"1|~|0"
2305,3179,0,1,"Original Tape","Tapes\g\Gnome_Ranger.zip",0,"1|~|0"
2306,3185,0,1,"Original Tape","Tapes\g\Go_for_the_Gold.zip",0,"1|~|0"
2307,3200,0,1,"Original Tape","Tapes\g\Gogo_the_Ghost.zip",0,"1|~|0"
2308,3207,0,1,"Original Tape","Tapes\g\Golden_Axe.zip",0,"1|~|0"
2309,3218,0,1,"Original Tape","Tapes\g\Golf_Master.zip",0,"1|~|0"
2310,3269,0,1,"Original Tape","Tapes\g\Great_American_Cross-Country_Road_Race_The.zip",0,"1|~|0"
2311,1197,0,1,"Original Tape","Tapes\g\Great_Burger_Riot_The.zip",0,"1|~|0"
2312,3272,0,1,"Original Tape","Tapes\g\Great_Escape_The.zip",0,"1|~|0"
2313,3275,0,1,"Original Tape","Tapes\g\Great_Giana_Sisters_The.zip",0,"1|~|0"
2314,3281,0,1,"Original Tape","Tapes\g\Green_Beret.zip",0,"1|~|0"
2315,3286,0,1,"Original Tape","Tapes\g\Gremlins_-_The_Adventure.zip",0,"1|~|0"
2316,3288,0,1,"Original Tape","Tapes\g\Greyfell_-_The_Legend_of_Norman.zip",0,"1|~|0"
2317,3291,0,1,"Original Tape","Tapes\g\Gribbly's_Day_Out.zip",0,"1|~|0"
2318,3292,0,1,"Original Tape","Tapes\g\Gribbly's_Special_Day_Out.zip",0,"1|~|0"
2319,3297,0,1,"Original Tape","Tapes\g\Gridrunner.zip",0,"1|~|0"
2320,3303,0,1,"Original Tape","Tapes\g\Grod_-_The_Demented_Pixie.zip",0,"1|~|0"
2321,3315,0,1,"Original Tape","Tapes\g\Gryphon.zip",0,"1|~|0"
2322,3316,0,1,"Original Tape","Tapes\g\Gryzor.zip",0,"1|~|0"
2323,3318,0,1,"Original Tape","Tapes\g\Guardian.zip",0,"1|~|0"
2324,3326,0,1,"Original Tape","Tapes\g\Guerilla_War.zip",0,"1|~|0"
2325,3336,0,1,"Original Tape","Tapes\g\Gumshoe.zip",0,"1|~|0"
2326,3350,0,1,"Original Tape","Tapes\g\Gunship.zip",0,"1|~|0"
2327,3354,0,1,"Original Tape","Tapes\g\Gunstar.zip",0,"1|~|0"
2328,3364,0,1,"Original Tape","Tapes\g\Gyropod.zip",0,"1|~|0"
2329,3365,0,1,"Original Tape","Tapes\g\Gyroscope.zip",0,"1|~|0"
2330,3371,0,1,"Original Tape","Tapes\h\Hacker.zip",0,"1|~|0"
2331,3374,0,1,"Original Tape","Tapes\h\Hacker_II.zip",0,"1|~|0"
2332,3376,0,1,"Original Tape","Tapes\h\Hades_Nebula.zip",0,"1|~|0"
2333,3386,0,1,"Original Tape","Tapes\h\Halls_of_the_Things_The.zip",0,"1|~|0"
2334,3391,0,1,"Original Tape","Tapes\h\Hammerfist.zip",0,"1|~|0"
2335,3404,1,1,"Original Tape","Tapes\h\Hanse.zip",0,"1|~|0"
2336,3415,0,1,"Original Tape","Tapes\h\Hard_Drivin'.zip",0,"1|~|0"
2337,3418,0,1,"Original Tape","Tapes\h\HardBall!.zip",0,"1|~|0"
2338,3423,0,1,"Original Tape","Tapes\h\Harrier_Attack.zip",0,"1|~|0"
2339,3427,0,1,"Original Tape","Tapes\h\Harvey_Headbanger.zip",0,"1|~|0"
2340,3432,0,1,"Original Tape","Tapes\h\HATE.zip",0,"1|~|0"
2341,3446,0,1,"Original Tape","Tapes\h\Hawkeye.zip",0,"1|~|0"
2342,3451,0,1,"Original Tape","Tapes\h\Head_Coach.zip",0,"1|~|0"
2343,3454,0,1,"Original Tape","Tapes\h\Head_Over_Heels.zip",0,"1|~|0"
2344,3456,0,1,"Original Tape","Tapes\h\Head_the_Ball.zip",0,"1|~|0"
2345,3458,0,1,"Original Tape","Tapes\h\Headache.zip",0,"1|~|0"
2346,3462,0,1,"Original Tape","Tapes\h\Heartland.zip",0,"1|~|0"
2347,10983,0,1,"Original Tape","Tapes\h\Heilige_Ruestung_des_Antiriad_Die.zip",0,"1|~|0"
2348,3450,0,1,"Original Tape","Tapes\h\He-Man_and_the_Masters_of_the_Universe.zip",0,"1|~|0"
2350,3506,0,1,"Original Tape","Tapes\h\Hercules_-_Slayer_of_the_Damned.zip",0,"1|~|0"
2351,3508,0,1,"Original Tape","Tapes\h\HERO.zip",0,"1|~|0"
2352,3510,0,1,"Original Tape","Tapes\h\Hero_of_the_Golden_Talisman.zip",0,"1|~|0"
2353,3511,0,1,"Original Tape","Tapes\h\Hero_Quest.zip",0,"1|~|0"
2354,3515,1,1,"Original Tape","Tapes\h\Heroes_of_the_Lance.zip",0,"1|~|0"
2355,3520,0,1,"Original Tape","Tapes\h\Hexenkueche.zip",0,"1|~|0"
2356,3521,0,1,"Original Tape","Tapes\h\Hexenkueche_II.zip",0,"1|~|0"
2357,3557,0,1,"Original Tape","Tapes\h\Hobbit_The.zip",0,"1|~|0"
2358,3562,0,1,"Original Tape","Tapes\h\Hole_in_One.zip",0,"1|~|0"
2359,3569,0,1,"Original Tape","Tapes\h\Hollywood_or_Bust.zip",0,"1|~|0"
2360,3570,0,1,"Original Tape","Tapes\h\Hollywood_Poker.zip",0,"1|~|0"
2361,3575,0,1,"Original Tape","Tapes\h\Hong_Kong_Phooey.zip",0,"1|~|0"
2362,3587,0,1,"Original Tape","Tapes\h\Hopper_Copper.zip",0,"1|~|0"
2363,3588,0,1,"Original Tape","Tapes\h\Hoppin'_Mad.zip",0,"1|~|0"
2364,3591,0,1,"Original Tape","Tapes\h\Horace_Goes_Skiing.zip",0,"1|~|0"
2365,3597,0,1,"Original Tape","Tapes\h\Hostages.zip",0,"1|~|0"
2366,3615,0,1,"Original Tape","Tapes\h\House_of_Usher.zip",0,"1|~|0"
2367,3629,0,1,"Original Tape","Tapes\h\Human_Race_The.zip",0,"1|~|0"
2368,14092,0,1,"Original Tape","Tapes\h\Humpty_Dumpty_Mystery.zip",0,"1|~|0"
2369,3637,0,1,"Original Tape","Tapes\h\Hunchback.zip",0,"1|~|0"
2370,3640,0,1,"Original Tape","Tapes\h\Hunchback_II.zip",0,"1|~|0"
2371,3643,0,1,"Original Tape","Tapes\h\Hungry_Horace.zip",0,"1|~|0"
2372,3648,0,1,"Original Tape","Tapes\h\Hunter_Patrol.zip",0,"1|~|0"
2373,3649,0,1,"Original Tape","Tapes\h\Hunter's_Moon.zip",0,"1|~|0"
2374,3660,0,1,"Original Tape","Tapes\h\Hyber_Blob.zip",0,"1|~|0"
2375,3657,0,1,"Original Tape","Tapes\h\Hyper_Active.zip",0,"1|~|0"
2376,13235,0,1,"Original Tape","Tapes\h\Hyper_Biker.zip",0,"1|~|0"
2377,3666,0,1,"Original Tape","Tapes\h\Hyper_Sports.zip",0,"1|~|0"
2378,3668,0,1,"Original Tape","Tapes\h\Hyperbowl.zip",0,"1|~|0"
2379,3669,0,1,"Original Tape","Tapes\h\Hyperforce.zip",0,"1|~|0"
2380,3680,0,1,"Original Tape","Tapes\i\I-Alien.zip",0,"1|~|0"
2381,3681,0,1,"Original Tape","Tapes\i\I_Ball.zip",0,"1|~|0"
2382,3682,0,1,"Original Tape","Tapes\i\I_Ball_II.zip",0,"1|~|0"
2383,3684,0,1,"Original Tape","Tapes\i\Ian_Botham's_Test_Match.zip",0,"1|~|0"
2384,3709,0,1,"Original Tape","Tapes\i\Ikari_Warriors.zip",0,"1|~|0"
2385,3707,0,1,"Original Tape","Tapes\i\IKplus.zip",0,"1|~|0"
2386,3718,0,1,"Original Tape","Tapes\i\Imagination.zip",0,"1|~|0"
2387,3721,0,1,"Original Tape","Tapes\i\Impact.zip",0,"1|~|0"
2388,3729,0,1,"Original Tape","Tapes\i\Implosion.zip",0,"1|~|0"
2389,3730,0,1,"Original Tape","Tapes\i\Impossamole.zip",0,"1|~|0"
2390,3731,0,1,"Original Tape","Tapes\i\Impossible_Mission.zip",0,"1|~|0"
2391,3732,0,1,"Original Tape","Tapes\i\Impossible_Mission_II.zip",0,"1|~|0"
2392,3746,0,1,"Original Tape","Tapes\i\Indiana_Jones_and_the_Last_Crusade.zip",0,"1|~|0"
2393,3749,0,1,"Original Tape","Tapes\i\Indiana_Jones_and_the_Fate_of_Atlantis.zip",0,"1|~|0"
2394,3748,0,1,"Original Tape","Tapes\i\Indiana_Jones_and_the_Temple_of_Doom.zip",0,"1|~|0"
2395,13125,0,1,"Original Tape","Tapes\i\Indiana_Jones_in_the_Lost_Kingdom.zip",0,"1|~|0"
2396,3773,0,1,"Original Tape","Tapes\i\Inner_Space.zip",0,"1|~|0"
2397,3779,0,1,"Original Tape","Tapes\i\Insects_in_Space.zip",0,"1|~|0"
2398,3786,0,1,"Original Tape","Tapes\i\Intensity.zip",0,"1|~|0"
2399,3790,0,1,"Original Tape","Tapes\i\Intergalactic_Cage_Match.zip",0,"1|~|0"
2400,3795,0,1,"Original Tape","Tapes\i\International_Basketball.zip",0,"1|~|0"
2401,3799,0,1,"Original Tape","Tapes\i\International_Karate.zip",0,"1|~|0"
